0,2.3023664951324463,0.14790000021457672,0.0037203238611459837,0.30744873237460574,0.0011438088551323313
1,2.302278995513916,0.14800000190734863,0.00372020014228297,0.30734254868803845,0.0011433757933588513
2,2.302111864089966,0.14869999885559082,0.003719976718227845,0.30714162749749374,0.001142559703489286
3,2.3018736839294434,0.1492999941110611,0.0037196861574538094,0.3068574484934009,0.0011414134034724987
4,2.301571846008301,0.1500999927520752,0.0037193671078284505,0.3065008743592633,0.0011399892706125045
5,2.3012118339538574,0.15219999849796295,0.0037190627114150115,0.30608248883041667,0.0011383399708263045
6,2.300800323486328,0.15429998934268951,0.0037188192909645068,0.30561240291330893,0.0011365172995120307
7,2.300341844558716,0.15519998967647552,0.003718685532834371,0.30510042738196963,0.001134572545366914
8,2.2998409271240234,0.156700000166893,0.0037187109778703364,0.30455594994662116,0.0011325555544422288
9,2.299301862716675,0.15929999947547913,0.0037189457523003305,0.30398785469841383,0.0011305143409815561
